3-phosphoglycerate	aconitate	adipate	alpha-ketoglutarate	AMP	citrate	isocitrate	CMP	DHAP/glyceraldehyde.3P	erythrose-4-phosphate	F1P/F6P/G1P/G6P	hexoses.(HILIC.neg)	fumarate/maleate/alpha-ketoisovalerate	glutathione.oxidized	glutathione.reduced	GMP	guanosine	hippurate	inosine	lactate	lactose	malate	NAD	NADP	oxalate	PEP	ribose-5-P/ribulose5-P	sorbitol	succinate/methylmalonate	sucrose	UMP	UDP-galactose/UDP-glucose	uracil	urate	xanthine	glycodeoxycholate/glycochenodeoxycholate	phosphocreatine	3-methyladipate/pimelate	alpha-hydroxybutyrate	malondialdehyde	alanine	threonine	methionine	asparagine	glutamine	histidine	arginine	lysine	valine	leucine	isoleucine	phenylalanine	tyrosine	tryptophan	proline	cis/trans-hydroxyproline	ornithine	citrulline	taurine	dimethylglycine	SDMA/ADMA	NMMA	allantoin	kynurenic.acid	5-adenosylhomocysteine	carnosine	thiamine	niacinamide	betaine	creatine	creatinine	thyroxine	trimethylamine-N-oxide	hexoses.(HILIC.pos)	xanthosine	cotinine	pyroglutamic.acid	butyrobetaine	methionine.sulfoxide	carnitine	acetylcarnitine	propionylcarnitine	malonylcarnitine	hexanoylcarnitine	lauroylcarnitine	myristoylcarnitine	palmitoylcarnitine	stearoylcarnitine	oleylcarnitine	arachidonyl_carnitine	sarcosine	beta-alanine	anserine	C16:1.LPC	C16:0.LPC	C18:1.LPC	C18:0.LPC	C20:4.LPC	C20:3.LPC	C22:6.LPC	C16:0.LPE	C18:1.LPE	C18:0.LPE	C32:2.PC	C32:1.PC	C32:0.PC	C34:4.PC	C34:3.PC	C34:2.PC	C34:1.PC	C36:4.PC-A	C36:4.PC-B	C36:3.PC	C36:2.PC	C36:1.PC	C38:6.PC	C38:5.PC	C38:4.PC	C38:2.PC	C40:6.PC	C14:0.SM	C16:1.SM	C16:0.SM	C18:1.SM	C18:0.SM	C22:1.SM	C22:0.SM	C24:1.SM	C24:0.SM	C34:1.DAG	C36:2.DAG	C36:1.DAG	C14:0.CE	C16:1.CE	C16:0.CE	C18:3.CE	C18:2.CE	C18:1.CE	C18:0.CE	C20:5.CE	C20:4.CE	C20:3.CE	C22:6.CE	C46:2.TAG	C46:1.TAG	C46:0.TAG	C48:3.TAG	C48:2.TAG	C48:1.TAG	C48:0.TAG	C50:3.TAG	C50:2.TAG	C50:1.TAG	C50:0.TAG	C52:5.TAG	C52:4.TAG	C52:3.TAG	C52:2.TAG	C52:1.TAG	C54:7.TAG	C54:6.TAG	C54:5.TAG	C54:4.TAG	C54:3.TAG	C54:2.TAG	C54:1.TAG	C56:8.TAG	C56:7.TAG	C56:6.TAG	C56:5.TAG	C56:4.TAG	C56:3.TAG	C56:2.TAG	C58:8.TAG	C58:7.TAG	C58:6.TAG
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.505421269002971	0	0	0	0	0	0	0	0	0	0.556243344039921	0	0	0	0	0	0.527896310204803	0.627308886920157	0	0	0	0	0	0	0	0.556319026130774	0	0	0.56504164237342	0.509409084876506	0	0	0.601576098795962	0.504481664454509	0	0	0	0	0	0.546599388860484	0	0	0.750139817826491	0.727967005522993	0.623750001813913	0.723449268317975	0.69002217442396	0	0.607925744081042	0	0	0	0	0.585138159206154	0.513068208316328	0	0	0.535355433360476	0	0	0	0.510887744517587	0	0	0	0	0	0	0	0	0	0	0	0	0	0.536836547196789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74332993757402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.630661314757144	0	0	0	0	0	0.655266349778439	0	0	0	0	0	0	0	0	0	0.678849708638497	0.534192775710023	0	0	0	0.581745981074033	0.596403191363189	0.741933436849722	0.527064097740106	0	0	0	0	0	0	0.619434893278573	0	0	0.621207692432456	0.564949252555134	0.572507672663269	0	0.659653583985381	0.546322717067798	0.528612955797079	0.515493027690433	0	0	0	0.575232195440633	0.750139817826491	0	0	0.760235529899493	0.664728218946375	0.845285277266597	0.833527170619499	0	0.756059317223534	0.502433738788093	0	0.551529051012319	0	0.771832018033204	0.657530781690122	0	0	0.594915142187055	0	0.602065189255066	0	0.546500172592687	0	0	0	0	0	0	0	0	0	0	0	0	0	0.692202316305138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.523140110822722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.546354327068689	0	0	0	0	0	0.644444274472521	0	0	0	0	0	0	0	0	0	0.64410744508207	0.550897889694976	0	0	0	0.576903054902203	0.612443670983035	0.755543632069032	0.507001346135445	0	0	0	0	0	0	0.635313222385597	0	0	0.716027707246107	0.570561318950558	0.548053240521909	0	0.684027261990694	0.586350809765422	0.568316734395747	0.602988329520086	0	0	0	0.627146835329644	0.727967005522993	0	0.760235529899493	0	0.922059510348843	0.850191113456391	0.787768528467359	0	0.755360333847575	0.516333426575246	0	0.505343485922323	0	0.785121744292297	0.584064881306434	0	0	0.649617280007351	0	0.593055780176956	0	0.599939414022357	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625015919322499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.518014853807202	0	0	0	0	0	0.59380864982627	0	0	0	0	0	0	0	0	0	0.569035630533621	0	0	0	0	0.529374745956908	0.515745126627514	0.72188928878958	0	0	0	0	0	0	0	0.629973100436638	0	0	0.715711616046347	0	0.618920296554048	0	0.677554633070435	0.578402356877285	0.611810254949721	0.646478931901595	0.508013444867099	0	0	0	0.623750001813913	0	0.664728218946375	0.922059510348843	0	0.760395422445155	0.740665466360435	0	0.688588297472325	0.58907359361023	0	0	0	0.729857715110239	0.557382985535856	0	0	0.611202074740459	0	0.625392796229335	0	0.586714466002405	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571223563798389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.69522720307156	0	0	0	0	0	0.743303338962955	0	0	0	0	0	0	0	0	0	0.708202261761919	0.62844575119711	0	0	0	0.619026983656531	0.637067173865747	0.800544882326157	0.597520620730599	0	0	0	0	0	0	0.696524885526001	0	0	0.679345315858575	0.60973703879956	0.640446866031211	0	0.749094435320188	0.6350058559911	0.61609502198188	0.612072213665414	0.548320961764013	0	0	0.600339000069484	0.723449268317975	0	0.845285277266597	0.850191113456391	0.760395422445155	0	0.860682499634647	0	0.822729915230252	0.592883065990022	0.525517673411714	0	0	0.842683231480362	0.703927693065186	0	0.540030340217963	0.713452134487323	0	0.688841439748897	0	0.592963547965355	0	0	0	0	0	0	0	0	0	0	0	0	0	0.716172030296663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.544175023586434	0	0	0	0.579257941657768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.72906709198698	0	0	0	0	0	0.678188637979171	0	0	0	0	0	0	0	0	0	0.711495452275864	0.586458110988092	0	0	0	0.648810086428668	0.635634474781782	0.808136224660541	0.547527318963927	0	0	0	0	0	0	0.698784720869682	0	0	0.74051721281434	0.603768352055931	0.675608910861518	0	0.743523702533751	0.618999630954082	0.622313671144161	0.618395902869906	0.526429023468096	0	0	0.560968881513174	0.69002217442396	0	0.833527170619499	0.787768528467359	0.740665466360435	0.860682499634647	0	0	0.816176339487263	0.587353012539883	0	0	0	0.822145625182979	0.726236849126595	0	0.525019647996692	0.591614830454453	0	0.677665614879551	0	0.638353778251893	0	0	0	0	0	0	0	0	0	0	0	0	0	0.710719854865187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.543721870919057	0.57094689130473	0.519550241228047	0.62142468474605	0.525233401045457	0	0.570546901523882	0.653995215912043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.58852898213658	0	0	0.541947031980223	0	0	0	0	0	0	0	0.529223571186967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.572580625512035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.701398153027904	0	0	0	0	0	0.658672415462169	0	0	0	0	0	0	0	0	0	0.656372521193124	0.532681357692886	0	0	0	0.599415242960956	0.564982320093311	0.763322775026741	0.553853061079192	0	0	0	0	0	0	0.635786286283161	0	0	0.686521531819757	0.546108251222341	0.651378862763957	0	0.675114465462131	0.55549801054527	0.581333913609963	0.575193584862273	0.511579729759511	0	0	0.595877394178195	0.607925744081042	0	0.756059317223534	0.755360333847575	0.688588297472325	0.822729915230252	0.816176339487263	0	0	0.562937991526143	0	0	0	0.772397236849238	0.66164645317841	0	0.557951303694387	0.597200502509836	0	0.622844087458724	0	0.55625521956084	0	0	0	0	0	0	0	0	0	0	0	0	0	0.861905131996244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.529277398508795	0	0	0	0.562543177952131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.652994180461659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.566373094719962	0	0	0	0	0	0	0.609042619862276	0.738774769690004	0	0	0.587924793458611	0	0.765543657803417	0.709570882308488	0.771490857522527	0.686102831986439	0.724036721620008	0.720672630913218	0.675326847154264	0	0	0	0	0	0.502433738788093	0.516333426575246	0.58907359361023	0.592883065990022	0.587353012539883	0	0.562937991526143	0	0.675072764532858	0	0	0.577629913449813	0	0	0.588307173092931	0	0	0.717323892387502	0	0.507782721778668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.527243520126982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.568002401824035	0.630665079670662	0	0	0	0	0.646986252676316	0.662616733892748	0.678236494888343	0.658311645081357	0.665548009541511	0.651068821499214	0.593697518522419	0	0	0	0	0	0	0	0	0.525517673411714	0	0	0	0.675072764532858	0	0	0	0	0	0	0.513035177182704	0	0	0.634808282079128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.551529051012319	0.505343485922323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.525135863807397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.649496818507045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.515172595261743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.655353114137553	0	0	0	0	0	0.649617795810278	0	0	0	0	0	0	0	0	0	0.635214448083918	0.546683178602026	0	0	0	0.568802125016995	0.596910890410136	0.768413583979882	0.507314579044775	0.556357805994953	0	0	0	0	0	0.643871601875059	0	0	0.644550163727054	0.549289420400341	0.574519070224981	0	0.689406872382039	0.596067636860251	0.565470666244478	0.584525084780671	0	0	0	0.505039706235488	0.585138159206154	0	0.771832018033204	0.785121744292297	0.729857715110239	0.842683231480362	0.822145625182979	0	0.772397236849238	0.577629913449813	0	0	0.515172595261743	0	0.636253814664383	0	0	0.590976008603626	0	0.652348477997703	0	0.544205368077356	0	0	0	0	0	0	0	0	0	0	0	0	0	0.655625120736264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.550966730240843	0	0	0.502097860949951	0.587429177743156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.609078778396916	0	0	0	0	0	0.636238111521319	0	0	0	0	0	0	0	0	0	0.535430256014171	0	0	0	0	0.518138233296929	0	0.618565805710423	0.621555993649838	0	0	0	0	0	0	0.508148941112383	0	0	0.560122766076333	0.512821238318598	0.541206029177226	0	0.536239594242498	0	0	0	0	0	0	0	0.513068208316328	0	0.657530781690122	0.584064881306434	0.557382985535856	0.703927693065186	0.726236849126595	0	0.66164645317841	0	0	0	0	0.636253814664383	0	0	0.522189463507845	0	0	0.523708392394675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.674384026563769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.524243753724574	0	0	0.519096665950968	0.55198917462763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.659684536881459	0	0	0	0	0	0	0	0	0	0	0	0	0.552104255063345	0.522029976649909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.854778578225371	0	0	0	0	0	0.584475413449971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555812866236509	0.578597722519395	0	0	0	0	0	0	0.619754713859492	0	0	0.515091561825708	0	0.754600682522003	0.649981655748648	0.609844550074196	0	0.58572252182986	0	0	0	0	0	0	0	0	0	0	0.540030340217963	0.525019647996692	0	0.557951303694387	0.588307173092931	0.513035177182704	0	0	0	0.522189463507845	0	0	0	0	0.565331944502275	0	0.569640482144896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.515352231266528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.552616274364312	0	0	0.502805039188501	0.563240657765604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.528219612264123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.506253264765657	0	0.674924811379403	0	0	0	0	0	0	0	0.514411659882908	0	0	0	0	0.508431104169539	0	0.540538827655861	0	0	0	0	0	0	0	0.535355433360476	0	0.594915142187055	0.649617280007351	0.611202074740459	0.713452134487323	0.591614830454453	0	0.597200502509836	0	0	0	0	0.590976008603626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502082978258479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.567732831322957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.668598188393444	0	0	0	0	0	0.555853107734786	0	0	0	0	0	0	0	0	0	0.545714557571386	0	0	0	0	0	0	0.642896353485003	0	0	0	0	0	0	0	0.704715264994638	0	0.571148000375862	0.586503467950992	0	0.693949214741107	0.5800494392273	0.765044915415606	0.68297369254839	0.64694675757998	0.643517376949975	0.550648805004735	0	0	0	0	0	0.602065189255066	0.593055780176956	0.625392796229335	0.688841439748897	0.677665614879551	0	0.622844087458724	0.717323892387502	0.634808282079128	0	0	0.652348477997703	0.523708392394675	0	0.565331944502275	0	0	0	0	0.597075880919456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.512496254970651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533472518235213	0	0	0	0	0	0	0	0	0	0	0	0	0	0.530513084982283	0	0	0	0	0	0	0	0	0	0	0	0	0	0.525135863807397	0	0	0	0	0	0	0	0	0	0	0.787960584781954	0.787462861526548	0.620268959638028	0.685633836021493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.624261420437307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.566446193357488	0	0	0	0	0	0	0	0.718742210694718	0	0	0.617157330436034	0	0.576056764844047	0	0.69894013907624	0.623053099493143	0.597463267183683	0.590108850701485	0	0	0	0	0.510887744517587	0	0.546500172592687	0.599939414022357	0.586714466002405	0.592963547965355	0.638353778251893	0	0.55625521956084	0.507782721778668	0	0	0	0.544205368077356	0	0	0.569640482144896	0	0	0.597075880919456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.787960584781954	0	0	0.735603079119415	0.602357090078941	0.668032444049411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.787462861526548	0	0.735603079119415	0	0.601135255296225	0.781188972905358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.620268959638028	0	0.602357090078941	0.601135255296225	0	0.534827409692847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.685633836021493	0	0.668032444049411	0.781188972905358	0.534827409692847	0	0.566727435188594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.566727435188594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845035188718028	0.719048412341568	0.605836023868965	0.697874547223707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
